student_id,gender,year_of_study,department,sleep_time,wake_up_time,alarm_usage,morning_productivity,night_productivity,cleanliness_score,room_organization_level,noise_tolerance,study_noise_preference,fan_or_cooler_preference,study_habit,daily_study_hours,food_preference,exam_preparation_style,introvert_extrovert_score,social_frequency,relationship_status,smoking_drinking,workout,gaming,anime,room_stay_duration,career_interest,cult_sports,language
1698,female,3,CSE,3,7,0,7,10,4,5,9,cafe_noise,fan,regular,4,non_veg,group_study,8,medium,single,0,0,1,1,10,software,both,Telugu
1699,female,1,Metallurgy,1,9,1,2,10,4,4,10,silence,fan,regular,6,non_veg,group_study,5,medium,single,0,0,0,0,12,ai_ml,cultural,Hindi
1700,male,4,ME,3,7,0,9,6,7,6,10,silence,cooler,night_before,1,veg,last_minute,1,medium,single,0,0,1,0,13,robotics,sports,Tamil
1701,female,1,AI,3,9,0,3,10,9,9,9,light_music,cooler,exam_crammer,1,veg,early_planner,9,high,committed,0,0,1,1,17,software,none,Multilingual
1702,female,2,Civil,2,10,0,5,10,3,2,6,silence,fan,regular,8,non_veg,early_planner,10,medium,single,0,0,1,0,14,management,none,English
1703,male,3,AI,23,10,1,2,7,8,6,9,silence,fan,exam_crammer,4,non_veg,last_minute,6,medium,single,0,0,0,0,11,management,cultural,Telugu
1704,female,3,Metallurgy,1,7,1,6,10,6,8,7,silence,cooler,exam_crammer,2,veg,group_study,8,medium,committed,1,0,0,0,9,electronics,sports,Hindi
1705,male,3,EEE,22,10,1,2,2,6,8,0,cafe_noise,fan,regular,3,veg,last_minute,5,high,single,0,0,0,0,16,management,cultural,Multilingual
1706,male,4,ECE,1,9,1,4,10,2,1,2,cafe_noise,cooler,night_before,3,veg,early_planner,2,low,single,0,0,1,0,17,ai_ml,both,Tamil
1707,female,3,ME,22,7,1,6,10,3,3,1,light_music,fan,exam_crammer,3,non_veg,last_minute,6,medium,single,1,0,0,0,9,civil,cultural,Multilingual
1708,female,2,Metallurgy,1,8,1,3,10,6,7,0,light_music,fan,regular,3,veg,early_planner,4,high,committed,0,0,0,0,15,mechanical,sports,Telugu
1709,female,4,Metallurgy,23,7,0,7,10,10,9,4,cafe_noise,fan,exam_crammer,3,veg,group_study,0,medium,single,0,0,0,0,11,management,both,English
1710,female,2,CSE,1,8,1,4,9,10,9,2,silence,cooler,night_before,2,non_veg,early_planner,2,medium,single,0,0,0,0,16,ai_ml,none,Tamil
1711,male,1,Others,0,8,1,5,7,4,5,9,light_music,fan,night_before,2,non_veg,group_study,4,high,single,0,0,0,0,11,civil,none,English
1712,female,1,ECE,22,6,1,10,4,2,1,7,light_music,cooler,night_before,3,non_veg,group_study,6,medium,committed,0,1,0,0,9,civil,none,Dont Care
1713,male,1,ME,0,7,1,6,10,0,0,5,silence,fan,regular,5,veg,early_planner,2,medium,single,0,1,1,0,17,software,sports,Multilingual
1714,female,1,EEE,22,8,0,5,3,6,7,9,silence,fan,regular,5,veg,early_planner,5,high,single,0,0,0,0,17,civil,sports,Multilingual
1715,female,2,EEE,1,7,1,9,10,5,3,8,silence,cooler,night_before,4,veg,group_study,4,medium,single,0,1,0,0,11,robotics,sports,Hindi
1716,female,4,MNC,23,6,1,8,0,9,10,8,silence,cooler,regular,2,veg,last_minute,0,low,committed,1,1,0,0,8,civil,sports,Tamil
1717,male,4,Metallurgy,1,6,1,9,7,6,7,10,silence,fan,night_before,3,non_veg,early_planner,9,high,committed,0,1,0,1,12,civil,sports,Multilingual
1718,female,3,Civil,23,8,1,4,2,1,2,5,cafe_noise,cooler,regular,3,veg,group_study,5,high,single,0,0,0,0,15,mechanical,both,Telugu
1719,female,2,CSE,2,5,0,10,9,3,3,1,silence,fan,night_before,3,non_veg,group_study,7,medium,single,1,1,1,1,19,robotics,cultural,Dont Care
1720,female,1,ECE,1,9,1,4,8,1,1,8,light_music,cooler,exam_crammer,2,veg,last_minute,0,low,committed,0,0,0,1,10,ai_ml,none,Telugu
1721,female,2,EEE,3,7,1,8,7,7,8,1,cafe_noise,cooler,night_before,0,veg,early_planner,1,low,single,0,0,1,0,17,robotics,sports,English
1722,male,3,ME,23,9,1,2,2,6,8,2,light_music,fan,night_before,3,veg,group_study,3,medium,committed,0,0,0,0,9,robotics,none,Dont Care
1723,female,3,MNC,0,9,1,4,7,0,0,5,silence,fan,regular,3,non_veg,last_minute,1,medium,committed,0,0,0,0,9,ai_ml,sports,Dont Care
1724,male,2,ME,0,8,1,0,10,1,1,1,light_music,cooler,regular,9,veg,group_study,10,medium,committed,0,0,1,1,15,mechanical,none,Telugu
1725,male,2,CSE,22,8,0,3,0,1,3,4,silence,cooler,regular,5,non_veg,early_planner,8,medium,single,0,0,0,0,12,management,cultural,Multilingual
1726,male,2,Civil,23,8,1,3,5,3,5,1,light_music,fan,regular,8,non_veg,last_minute,9,high,committed,1,0,0,0,17,civil,none,Telugu
1727,male,4,MNC,22,6,0,7,3,2,2,3,light_music,cooler,regular,6,non_veg,group_study,7,medium,committed,0,1,0,0,12,robotics,none,Tamil
1728,male,1,MNC,2,7,1,9,9,0,0,10,silence,cooler,regular,6,non_veg,last_minute,7,low,single,0,1,0,1,12,robotics,sports,English
1729,male,2,Others,0,10,1,5,6,1,1,10,light_music,cooler,exam_crammer,5,veg,early_planner,3,low,single,0,0,1,1,15,management,both,Dont Care
1730,female,2,ECE,22,7,1,9,4,10,10,2,cafe_noise,cooler,night_before,4,veg,last_minute,4,high,single,0,1,0,0,10,ai_ml,both,Tamil
1731,male,2,MNC,0,5,1,8,7,8,6,4,light_music,fan,night_before,4,non_veg,early_planner,3,low,committed,0,1,1,0,16,electronics,none,Multilingual
1732,male,3,Others,3,6,1,8,9,0,0,5,cafe_noise,fan,night_before,0,non_veg,group_study,8,high,committed,0,1,1,0,16,management,both,Multilingual
1733,male,3,Others,1,8,1,5,8,8,10,6,cafe_noise,cooler,exam_crammer,4,veg,early_planner,1,medium,single,0,0,0,0,10,robotics,cultural,Telugu
1734,female,4,CSE,4,7,1,7,9,6,6,9,light_music,cooler,night_before,3,veg,group_study,10,high,committed,0,0,1,1,15,software,cultural,Hindi
1735,female,1,AI,23,7,0,7,7,1,3,7,cafe_noise,fan,exam_crammer,1,non_veg,group_study,7,high,single,1,1,0,0,15,civil,both,Dont Care
1736,male,4,ME,0,7,1,9,6,1,0,8,cafe_noise,cooler,exam_crammer,4,veg,early_planner,1,low,single,1,0,1,0,18,civil,both,Dont Care
1737,female,1,Civil,22,9,0,3,10,4,6,3,light_music,cooler,exam_crammer,5,veg,group_study,0,high,single,0,0,0,0,11,management,cultural,Hindi
1738,male,3,ME,0,7,1,6,8,4,5,3,silence,cooler,night_before,0,veg,last_minute,9,high,single,0,0,1,1,11,mechanical,both,Multilingual
1739,male,3,MNC,0,7,1,7,8,3,1,6,silence,cooler,exam_crammer,1,non_veg,group_study,2,high,single,0,0,0,1,8,management,both,Multilingual
1740,female,3,Civil,0,9,1,5,6,9,10,9,cafe_noise,cooler,night_before,6,non_veg,early_planner,8,high,committed,1,0,0,0,17,robotics,sports,Dont Care
1741,male,4,EEE,3,10,1,4,8,9,9,9,cafe_noise,fan,night_before,5,non_veg,last_minute,2,medium,committed,0,0,0,1,13,ai_ml,sports,English
1742,female,2,AI,3,8,0,5,7,2,2,10,silence,cooler,regular,7,non_veg,last_minute,8,high,single,0,0,1,0,16,software,both,Dont Care
1743,female,2,EEE,1,6,1,9,7,3,5,8,cafe_noise,cooler,regular,6,non_veg,group_study,6,high,committed,0,1,0,0,13,management,both,Multilingual
1744,male,3,EEE,1,5,1,7,10,9,10,10,silence,cooler,exam_crammer,1,veg,group_study,9,high,committed,0,1,0,0,13,ai_ml,sports,Multilingual
1745,male,2,ECE,3,10,1,0,9,3,5,1,light_music,fan,exam_crammer,0,veg,early_planner,0,low,single,0,0,1,0,16,management,sports,English
1746,female,2,ME,2,7,1,8,10,1,0,10,cafe_noise,cooler,night_before,2,veg,last_minute,9,high,committed,0,1,1,0,16,robotics,both,Tamil
1747,male,4,CSE,4,10,1,1,10,4,5,5,light_music,cooler,exam_crammer,1,non_veg,early_planner,4,high,committed,0,0,1,1,16,software,sports,Tamil
1748,male,1,EEE,3,10,0,5,6,4,6,9,silence,fan,exam_crammer,2,veg,group_study,8,high,single,0,0,1,0,17,mechanical,cultural,English
1749,male,3,MNC,4,7,1,10,7,4,2,9,silence,fan,night_before,1,non_veg,last_minute,2,medium,committed,1,1,1,0,20,mechanical,none,English
1750,female,3,AI,4,6,0,7,9,10,10,7,light_music,fan,exam_crammer,3,non_veg,early_planner,8,high,committed,0,1,1,0,20,management,cultural,Tamil
1751,female,4,Metallurgy,23,6,0,7,10,10,10,4,cafe_noise,fan,exam_crammer,3,non_veg,early_planner,4,high,committed,0,1,0,0,17,mechanical,sports,Tamil
1752,male,4,EEE,3,7,1,8,8,9,7,4,light_music,cooler,night_before,1,non_veg,early_planner,8,medium,committed,0,0,0,1,10,electronics,cultural,Tamil
1753,female,2,AI,1,5,1,6,10,0,2,7,light_music,cooler,night_before,2,non_veg,early_planner,9,high,committed,0,1,1,0,21,ai_ml,none,Tamil
1754,female,3,Civil,22,7,1,6,0,5,4,0,cafe_noise,cooler,regular,2,non_veg,early_planner,5,low,single,0,0,0,0,8,robotics,sports,Dont Care
1755,female,1,ME,2,10,1,4,6,10,10,5,silence,fan,night_before,2,veg,last_minute,8,high,single,0,0,0,1,9,software,cultural,Dont Care
1756,female,4,Others,0,8,1,5,6,1,3,9,light_music,cooler,regular,2,non_veg,early_planner,6,high,single,1,0,0,0,8,management,cultural,Telugu
1757,female,1,ECE,4,7,0,6,9,6,7,8,light_music,fan,exam_crammer,0,veg,last_minute,6,low,single,0,0,1,0,13,management,none,English
1758,male,1,AI,1,10,1,5,9,3,5,5,silence,fan,night_before,1,non_veg,early_planner,7,low,single,0,0,0,0,16,civil,sports,Hindi
1759,male,3,MNC,22,5,1,8,3,4,6,6,light_music,cooler,night_before,4,veg,group_study,6,high,committed,0,1,0,0,12,civil,both,Telugu
1760,male,3,MNC,0,10,1,1,6,4,6,3,silence,fan,night_before,3,non_veg,group_study,8,medium,committed,0,0,0,1,15,ai_ml,sports,Hindi
1761,female,4,AI,2,10,1,5,9,4,6,9,cafe_noise,fan,exam_crammer,5,non_veg,early_planner,10,medium,single,0,0,0,1,11,robotics,none,Hindi
1762,female,3,MNC,0,10,0,1,9,1,2,0,silence,cooler,regular,3,veg,group_study,8,high,single,0,0,0,0,10,electronics,none,Multilingual
1763,male,3,ME,4,9,1,0,6,4,5,8,silence,cooler,exam_crammer,5,non_veg,last_minute,5,high,single,0,0,0,1,16,robotics,none,English
1764,female,3,MNC,22,5,1,9,8,2,4,5,light_music,fan,exam_crammer,0,non_veg,early_planner,6,low,committed,0,1,0,0,12,ai_ml,none,Dont Care
1765,male,1,Others,3,7,1,10,9,3,3,2,silence,cooler,night_before,3,veg,last_minute,1,medium,committed,0,0,1,0,19,robotics,both,Telugu
1766,male,4,MNC,22,10,0,4,0,1,3,3,silence,cooler,regular,7,veg,early_planner,8,medium,committed,0,0,0,0,15,civil,sports,English
1767,male,2,Others,3,5,1,7,7,3,4,9,light_music,fan,exam_crammer,3,non_veg,group_study,0,medium,committed,0,1,1,0,20,civil,sports,Tamil
1768,female,1,EEE,3,7,0,6,10,8,7,5,silence,fan,night_before,3,veg,last_minute,0,medium,committed,0,0,1,0,15,software,cultural,English
1769,female,3,CSE,0,8,1,0,7,7,9,5,light_music,cooler,exam_crammer,0,veg,group_study,2,medium,committed,1,0,0,0,11,electronics,both,Hindi
1770,male,1,ME,0,10,1,0,6,10,10,8,cafe_noise,cooler,exam_crammer,1,non_veg,group_study,5,medium,single,0,0,1,1,16,civil,both,Dont Care
1771,male,3,CSE,0,9,1,0,10,2,4,3,silence,fan,night_before,6,veg,early_planner,4,medium,committed,0,0,0,0,17,software,cultural,Tamil
1772,male,3,EEE,0,9,1,0,6,0,2,4,cafe_noise,cooler,night_before,2,non_veg,last_minute,1,medium,single,0,0,1,0,14,electronics,cultural,English
1773,male,1,ME,22,8,1,2,4,0,0,4,silence,fan,regular,2,veg,group_study,8,medium,single,0,0,0,0,8,civil,sports,English
1774,female,4,AI,2,6,1,8,6,5,7,2,silence,fan,exam_crammer,4,non_veg,early_planner,9,high,committed,1,1,1,0,11,electronics,sports,Dont Care
1775,female,3,AI,0,7,1,8,7,2,3,1,cafe_noise,cooler,night_before,0,non_veg,early_planner,3,medium,committed,0,1,0,0,15,robotics,sports,Hindi
1776,male,4,Others,0,9,1,3,9,3,4,7,cafe_noise,cooler,night_before,1,non_veg,early_planner,3,medium,committed,0,0,0,0,13,software,both,Tamil
1777,male,2,EEE,3,8,1,2,8,0,0,9,light_music,cooler,regular,3,veg,group_study,4,high,committed,0,0,0,1,9,electronics,both,Hindi
1778,female,3,Others,0,6,1,10,7,7,9,8,light_music,cooler,regular,6,non_veg,early_planner,7,low,committed,1,1,1,0,12,management,cultural,Dont Care
1779,female,4,ECE,1,8,1,1,9,0,0,9,cafe_noise,cooler,night_before,2,veg,last_minute,9,medium,committed,0,0,1,0,17,electronics,none,English
1780,male,4,MNC,23,7,1,10,2,4,6,10,silence,fan,regular,4,non_veg,last_minute,3,medium,committed,0,0,0,0,13,robotics,none,Telugu
1781,male,2,Metallurgy,1,7,1,7,7,5,6,8,light_music,cooler,night_before,5,non_veg,group_study,4,medium,committed,0,0,0,0,13,civil,none,Telugu
1782,male,4,ECE,1,6,1,10,6,1,0,4,silence,fan,exam_crammer,2,non_veg,last_minute,3,medium,single,0,1,0,0,10,civil,none,Multilingual
1783,female,4,MNC,3,7,1,10,7,6,5,10,light_music,cooler,regular,4,veg,early_planner,5,low,single,0,0,1,1,13,management,none,Telugu
1784,female,2,ME,23,8,0,3,7,6,6,8,light_music,fan,exam_crammer,0,non_veg,group_study,2,medium,committed,0,0,0,0,15,ai_ml,sports,Dont Care
1785,female,3,Others,0,8,1,1,8,0,2,3,light_music,cooler,exam_crammer,2,non_veg,early_planner,7,high,single,0,0,1,0,12,ai_ml,cultural,Dont Care
1786,male,4,ME,22,6,1,7,9,3,1,1,cafe_noise,cooler,exam_crammer,0,veg,group_study,5,medium,committed,0,1,0,0,14,civil,none,Dont Care
1787,male,4,ME,1,10,0,2,7,3,5,2,silence,fan,night_before,2,non_veg,group_study,9,high,single,0,0,0,0,10,management,none,Tamil
1788,female,4,MNC,23,5,0,7,6,4,4,0,cafe_noise,cooler,exam_crammer,1,non_veg,early_planner,4,medium,single,0,1,0,0,9,mechanical,none,Multilingual
1789,female,1,EEE,2,10,1,3,10,0,0,4,light_music,cooler,exam_crammer,0,veg,last_minute,1,low,committed,0,0,0,1,8,mechanical,sports,Tamil
1790,male,2,MNC,1,8,0,4,7,0,0,0,cafe_noise,fan,exam_crammer,5,veg,last_minute,9,high,committed,0,0,0,0,13,management,none,Telugu
1791,female,1,Civil,3,7,1,7,8,6,5,10,cafe_noise,fan,night_before,2,veg,group_study,9,medium,committed,0,0,0,1,15,electronics,cultural,Telugu
1792,female,2,AI,0,7,1,10,8,8,10,0,cafe_noise,fan,exam_crammer,2,non_veg,early_planner,6,low,single,0,0,1,0,14,civil,sports,English
1793,male,3,AI,2,7,1,7,8,0,2,10,silence,cooler,exam_crammer,1,veg,early_planner,1,low,single,0,1,0,1,12,ai_ml,sports,Tamil
1794,female,3,ECE,1,9,1,0,9,1,0,10,cafe_noise,fan,regular,4,non_veg,group_study,0,high,committed,0,0,0,0,13,electronics,both,Hindi
1795,male,4,AI,22,7,1,10,4,5,5,6,cafe_noise,fan,night_before,5,non_veg,last_minute,6,medium,single,0,1,0,0,17,software,both,English
1796,male,2,MNC,23,7,0,7,8,5,5,1,cafe_noise,cooler,exam_crammer,5,veg,early_planner,4,low,committed,0,0,0,0,15,management,sports,Tamil
1797,male,3,Others,4,7,0,10,10,1,2,7,cafe_noise,cooler,regular,7,veg,last_minute,0,low,single,0,0,0,1,14,management,none,Dont Care
1798,male,2,MNC,23,10,1,2,4,8,9,5,cafe_noise,cooler,night_before,3,non_veg,last_minute,3,low,committed,0,0,0,0,13,ai_ml,none,Multilingual
1799,male,3,MNC,22,8,1,4,3,3,2,3,cafe_noise,cooler,night_before,2,veg,group_study,3,medium,single,0,0,0,0,16,ai_ml,none,Tamil
1800,male,1,Metallurgy,23,7,1,10,1,6,8,8,cafe_noise,cooler,night_before,3,veg,group_study,9,high,committed,0,1,0,0,15,ai_ml,none,Multilingual
1801,male,3,Others,0,10,1,0,9,5,3,9,light_music,cooler,night_before,7,non_veg,last_minute,6,medium,committed,0,0,0,1,17,management,both,Multilingual
1802,female,1,Civil,0,8,1,5,9,10,8,7,cafe_noise,fan,night_before,1,veg,early_planner,8,medium,committed,0,0,0,0,14,mechanical,cultural,Telugu
1803,male,3,AI,3,9,1,1,8,10,10,9,cafe_noise,fan,night_before,3,veg,early_planner,1,low,single,1,0,0,1,16,robotics,sports,Hindi
1804,male,4,Others,0,10,0,0,7,2,0,2,silence,cooler,exam_crammer,5,veg,group_study,0,high,committed,0,0,0,0,17,robotics,none,Tamil
1805,female,1,AI,4,8,1,4,6,7,7,2,light_music,fan,exam_crammer,4,non_veg,last_minute,1,low,single,0,0,1,0,19,management,both,Hindi
1806,female,3,ECE,22,7,1,7,10,6,8,3,cafe_noise,fan,exam_crammer,3,veg,early_planner,6,high,committed,0,1,0,0,15,mechanical,cultural,Multilingual
1807,female,4,Others,4,9,1,2,9,8,6,8,silence,fan,exam_crammer,3,veg,early_planner,9,high,committed,0,0,1,1,14,civil,sports,Telugu
1808,male,1,AI,1,9,1,5,6,2,2,8,cafe_noise,fan,regular,5,non_veg,group_study,5,high,committed,0,0,0,0,11,civil,sports,Hindi
1809,female,4,Civil,3,9,0,3,8,0,2,4,cafe_noise,cooler,exam_crammer,4,non_veg,last_minute,3,medium,single,1,0,1,1,14,management,sports,English
1810,male,2,CSE,1,6,1,6,10,1,3,8,cafe_noise,cooler,night_before,2,non_veg,early_planner,0,medium,single,0,1,1,0,20,management,none,Multilingual
1811,male,2,ME,0,10,1,0,10,10,10,5,cafe_noise,fan,exam_crammer,4,non_veg,group_study,0,medium,single,0,0,0,0,17,mechanical,sports,English
1812,male,1,ME,4,8,1,2,8,0,0,7,cafe_noise,cooler,exam_crammer,2,veg,early_planner,4,medium,committed,0,0,1,0,14,mechanical,none,Dont Care
1813,male,3,Civil,23,7,1,6,3,10,9,10,silence,fan,night_before,2,non_veg,early_planner,0,medium,single,0,0,0,0,14,civil,cultural,Hindi
1814,female,1,Metallurgy,3,10,1,5,10,4,6,7,cafe_noise,fan,exam_crammer,0,non_veg,early_planner,6,high,committed,0,0,0,1,10,robotics,both,Hindi
1815,female,4,CSE,3,8,1,3,7,9,9,9,silence,cooler,exam_crammer,3,veg,group_study,10,medium,committed,1,0,1,1,19,electronics,both,Hindi
1816,male,3,ECE,0,8,1,1,8,1,3,6,cafe_noise,fan,exam_crammer,4,non_veg,last_minute,0,low,committed,0,0,1,1,15,mechanical,both,Dont Care
1817,male,2,Civil,4,6,1,9,8,2,0,3,silence,cooler,regular,2,non_veg,group_study,0,high,committed,0,1,0,1,14,electronics,sports,Tamil
1818,male,3,ME,23,8,1,4,7,7,8,3,light_music,cooler,exam_crammer,5,veg,last_minute,1,low,committed,1,0,0,0,11,electronics,both,Multilingual
1819,female,2,ME,23,5,1,8,1,9,10,5,cafe_noise,cooler,night_before,1,non_veg,early_planner,10,medium,single,0,1,0,0,15,software,cultural,Multilingual
1820,male,3,ME,0,7,1,7,10,4,4,8,light_music,cooler,night_before,0,non_veg,last_minute,9,medium,single,0,0,0,1,16,robotics,none,Multilingual
1821,male,3,EEE,1,8,1,3,6,3,3,6,light_music,cooler,exam_crammer,2,veg,early_planner,2,medium,committed,0,0,1,0,16,management,both,Tamil
1822,female,3,Civil,1,10,0,0,7,4,6,4,light_music,cooler,exam_crammer,0,veg,early_planner,10,medium,committed,1,0,0,1,14,electronics,none,Hindi
1823,female,4,MNC,3,10,1,2,10,9,9,4,cafe_noise,cooler,exam_crammer,4,veg,group_study,0,medium,single,0,0,0,1,16,management,none,Hindi
1824,male,4,ECE,22,7,1,10,1,5,7,7,light_music,cooler,night_before,1,veg,early_planner,8,medium,committed,0,1,0,0,15,management,both,Dont Care
1825,female,1,ME,0,10,1,4,6,6,6,5,silence,cooler,night_before,2,veg,group_study,9,high,committed,0,0,0,1,9,robotics,both,English
1826,female,1,AI,23,8,1,1,0,8,10,0,cafe_noise,fan,regular,2,veg,last_minute,7,low,committed,0,0,0,0,8,robotics,both,Tamil
1827,male,2,Civil,23,8,1,0,2,0,0,0,light_music,cooler,regular,7,veg,last_minute,4,low,committed,0,0,0,0,16,software,sports,Telugu
1828,female,4,EEE,3,5,0,7,8,3,2,8,cafe_noise,fan,regular,8,veg,early_planner,10,medium,single,0,1,1,0,14,management,both,Tamil
1829,male,2,Civil,0,9,1,0,8,8,10,7,light_music,cooler,night_before,1,veg,group_study,1,high,committed,0,0,1,0,18,civil,sports,Dont Care
1830,female,1,ECE,22,7,1,10,4,4,3,5,silence,fan,regular,2,veg,early_planner,4,low,single,0,1,0,0,8,robotics,cultural,English
1831,male,2,EEE,3,7,1,10,8,7,6,0,cafe_noise,cooler,exam_crammer,4,veg,group_study,5,high,single,0,0,1,0,19,electronics,none,English
1832,male,1,ECE,3,7,0,7,8,0,0,1,cafe_noise,cooler,exam_crammer,1,veg,group_study,0,medium,single,0,0,1,1,12,civil,cultural,English
1833,male,4,Civil,2,10,1,2,10,3,2,9,light_music,cooler,night_before,2,non_veg,group_study,10,high,single,0,0,1,1,19,civil,both,Hindi
1834,female,3,MNC,22,9,1,0,0,8,6,2,silence,fan,regular,4,veg,last_minute,3,low,committed,1,0,0,0,10,ai_ml,none,Telugu
1835,male,4,ECE,23,7,0,7,7,0,1,9,cafe_noise,fan,exam_crammer,1,veg,group_study,8,high,committed,1,0,0,0,13,electronics,both,English
1836,female,2,EEE,0,7,1,10,8,0,0,2,light_music,cooler,night_before,3,veg,last_minute,1,low,committed,0,0,0,1,9,electronics,both,Multilingual
1837,male,2,EEE,22,5,1,6,4,3,3,1,silence,fan,regular,5,veg,group_study,4,high,single,1,1,0,0,15,robotics,none,Hindi
1838,male,4,ECE,1,7,1,9,9,2,2,1,silence,cooler,exam_crammer,3,veg,last_minute,0,low,single,0,1,0,0,17,electronics,cultural,Telugu
1839,female,4,Civil,23,7,1,8,3,6,7,5,silence,fan,regular,6,non_veg,last_minute,3,low,single,0,0,0,0,16,management,both,Multilingual
1840,male,1,Metallurgy,1,8,1,3,9,10,10,6,silence,fan,night_before,3,non_veg,last_minute,3,low,committed,0,0,0,0,9,ai_ml,none,Telugu
1841,male,2,Civil,2,8,1,3,6,2,3,3,cafe_noise,fan,regular,5,non_veg,early_planner,5,low,committed,0,0,1,0,19,robotics,cultural,Dont Care
1842,female,2,ECE,2,7,1,7,6,0,0,0,cafe_noise,cooler,night_before,2,non_veg,group_study,9,high,committed,0,0,0,1,11,mechanical,sports,Telugu
1843,male,4,CSE,0,9,0,3,8,10,8,5,silence,fan,regular,5,veg,early_planner,8,medium,single,0,0,0,0,11,electronics,cultural,Multilingual
1844,male,3,ECE,4,5,0,6,7,9,9,6,light_music,fan,exam_crammer,4,non_veg,group_study,2,high,single,0,1,1,0,22,electronics,cultural,Tamil
1845,male,2,MNC,4,9,1,2,8,1,0,3,light_music,cooler,night_before,4,non_veg,group_study,8,high,committed,0,0,1,0,14,software,none,Telugu
1846,male,3,ECE,2,8,1,5,8,9,7,5,silence,cooler,night_before,3,veg,early_planner,5,high,single,0,0,1,0,11,mechanical,cultural,Tamil
1847,female,4,ECE,4,8,1,1,9,3,1,8,silence,fan,night_before,5,non_veg,last_minute,6,high,single,1,0,1,0,18,mechanical,sports,Telugu
1848,female,4,MNC,2,7,0,10,9,0,1,3,light_music,fan,regular,2,non_veg,group_study,9,medium,committed,0,0,0,1,8,management,sports,Dont Care
1849,male,1,ECE,3,9,1,2,8,0,1,9,silence,cooler,regular,5,veg,last_minute,1,low,single,0,0,1,1,18,ai_ml,both,Multilingual
1850,female,2,ME,1,8,1,3,8,7,7,3,silence,cooler,exam_crammer,3,veg,early_planner,10,high,single,0,0,0,0,9,management,sports,Telugu
1851,male,3,CSE,2,7,1,7,6,6,6,9,cafe_noise,cooler,night_before,0,non_veg,last_minute,9,high,committed,0,0,0,1,14,mechanical,both,English
1852,female,1,AI,2,10,1,3,8,7,7,4,cafe_noise,cooler,night_before,2,veg,group_study,5,high,single,0,0,0,1,8,management,sports,Dont Care
1853,male,2,CSE,2,10,1,2,7,3,1,2,silence,cooler,regular,7,non_veg,group_study,5,high,single,0,0,0,1,13,management,cultural,English
1854,male,1,ECE,1,7,1,9,9,5,6,9,silence,fan,regular,3,veg,group_study,1,medium,single,0,1,0,0,13,software,both,Dont Care
1855,male,4,ME,0,10,1,1,10,2,1,1,cafe_noise,cooler,exam_crammer,1,non_veg,early_planner,1,medium,single,0,0,0,0,15,ai_ml,sports,Dont Care
1856,male,2,Civil,4,9,0,5,8,10,8,8,silence,cooler,exam_crammer,2,non_veg,group_study,1,medium,committed,0,0,1,0,15,management,cultural,Telugu
1857,male,1,ECE,1,8,1,1,10,7,9,0,cafe_noise,fan,regular,3,non_veg,early_planner,9,medium,committed,0,0,0,0,10,management,cultural,Multilingual
1858,male,1,ME,0,7,1,10,9,3,1,4,cafe_noise,cooler,night_before,1,veg,last_minute,0,medium,single,0,0,0,0,11,mechanical,both,Multilingual
1859,female,3,MNC,4,9,1,3,6,2,3,4,light_music,cooler,exam_crammer,4,veg,group_study,4,high,committed,0,0,1,0,14,ai_ml,none,Hindi
1860,male,1,ME,3,5,1,8,9,3,5,7,cafe_noise,cooler,regular,5,non_veg,group_study,7,high,committed,0,1,0,1,11,mechanical,cultural,Multilingual
1861,female,2,MNC,1,8,0,2,9,5,3,5,light_music,fan,regular,6,veg,group_study,1,high,committed,0,0,0,1,13,mechanical,cultural,Tamil
1862,male,2,Metallurgy,2,10,1,5,6,10,10,5,light_music,cooler,night_before,0,veg,last_minute,4,medium,single,0,0,1,1,20,management,none,Telugu
1863,female,3,AI,1,9,0,2,10,6,7,5,cafe_noise,cooler,regular,4,non_veg,group_study,7,medium,single,0,0,0,0,10,civil,both,English
1864,female,2,Others,0,9,1,0,7,6,5,3,silence,cooler,regular,5,veg,early_planner,9,medium,committed,0,0,0,0,12,mechanical,sports,Multilingual
1865,female,4,ME,2,5,1,10,8,3,1,0,cafe_noise,cooler,exam_crammer,0,veg,last_minute,4,high,committed,0,1,1,0,14,management,sports,English
1866,male,2,EEE,1,6,1,7,7,7,8,2,light_music,fan,regular,2,non_veg,last_minute,1,medium,committed,0,1,0,0,8,electronics,cultural,Hindi
1867,male,2,ECE,23,9,0,5,4,6,6,9,cafe_noise,fan,regular,4,non_veg,last_minute,2,low,committed,0,0,0,0,13,mechanical,none,Telugu
1868,female,1,CSE,4,5,1,9,6,1,2,10,cafe_noise,cooler,exam_crammer,3,veg,last_minute,5,high,single,0,1,1,0,14,electronics,cultural,Multilingual
1869,male,1,Others,4,8,1,4,9,7,6,5,light_music,cooler,night_before,5,veg,last_minute,10,medium,committed,0,0,1,0,16,robotics,both,English
1870,female,2,CSE,0,5,0,9,7,8,9,4,cafe_noise,cooler,night_before,2,veg,early_planner,10,medium,single,0,1,0,1,12,civil,cultural,Dont Care
1871,male,3,Metallurgy,22,10,1,1,9,4,2,9,cafe_noise,cooler,exam_crammer,4,non_veg,last_minute,4,high,single,1,0,0,0,15,software,sports,Multilingual
1872,female,1,Others,3,5,1,10,7,3,1,0,light_music,cooler,exam_crammer,5,veg,group_study,10,medium,single,0,1,0,1,14,ai_ml,none,Hindi
